Name,PowerState,FolderPath,Host,Datacenter,VMXPath,CPUCores,MemGB,UsedSpaceGB,DatastoreList,NetworkAdapterCount,IPAddressCount
Windows-2019-server104,PowerOff,/M1/virtual_machines,esxi-67-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-isci-ssh/Windows-2019-server104/Windows-2019-server104.vmx,2,1024,77,M1-ceph-isci-ssh,3,2
ceph-reef-mon-node-105,PoweredOn,/Digital-Media-House/virtual_machines,esxi-59-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-isci-ssh/ceph-reef-mon-node-105/ceph-reef-mon-node-105.vmx,3,4,46,Digital-Media-House-ceph-isci-ssh,4,3
ceph-reef-mgmt-node-106,PowerOff,/DataPlanet/virtual_machines,esxi-5-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-iscsi-hdd/ceph-reef-mgmt-node-106/ceph-reef-mgmt-node-106.vmx,1,512,42,DataPlanet-iscsi-hdd,2,1
Nfs-share-107,PowerOff,/M1/virtual_machines,esxi-7-M1.vsfi.org,M1,/vmfs/volumes/M1-lenovo-raid-10/Nfs-share-107/Nfs-share-107.vmx,4,8,13,M1-lenovo-raid-10,4,3
ceph-quincy-osd-node-108,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-79-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-ceph-icsi-hdd/ceph-quincy-osd-node-108/ceph-quincy-osd-node-108.vmx,4,16,89,e-Style0Telecom-ceph-icsi-hdd,3,2
test-esxi-80-109,PowerOff,/Mirea/virtual_machines,esxi-7-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-local-hdd/test-esxi-80-109/test-esxi-80-109.vmx,3,16,20,Mirea-local-hdd,3,2
test-esxi-80-110,PoweredOn,/M1/virtual_machines,esxi-89-M1.vsfi.org,M1,/vmfs/volumes/M1-local-ssd/test-esxi-80-110/test-esxi-80-110.vmx,4,32,14,M1-local-ssd,2,1
Windows-server111,PowerOff,/e-Style0Telecom/virtual_machines,esxi-21-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-local-hdd/Windows-server111/Windows-server111.vmx,1,1024,86,e-Style0Telecom-local-hdd,1,0
patroni-dev-112,PowerOff,/Mirea/virtual_machines,esxi-47-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-lenovo-raid-10/patroni-dev-112/patroni-dev-112.vmx,4,8,21,Mirea-lenovo-raid-10,4,3
patroni-test-113,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-47-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-local-hdd/patroni-test-113/patroni-test-113.vmx,4,1024,22,e-Style0Telecom-local-hdd,3,2
ceph-reef-mon-node-114,PoweredOn,/Mirea/virtual_machines,esxi-74-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-lenovo-raid-10/ceph-reef-mon-node-114/ceph-reef-mon-node-114.vmx,2,512,69,Mirea-lenovo-raid-10,4,3
ceph-quincy-mon-node-115,PoweredOn,/Mirea/virtual_machines,esxi-30-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-local-ssd/ceph-quincy-mon-node-115/ceph-quincy-mon-node-115.vmx,2,16,86,Mirea-local-ssd,3,2
bastion-116,PowerOff,/dataline/virtual_machines,esxi-74-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-iscsi-hdd/bastion-116/bastion-116.vmx,2,1024,63,dataline-iscsi-hdd,1,0
patroni-prod-117,PoweredOn,/dataline/virtual_machines,esxi-31-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-lenovo-raid-10/patroni-prod-117/patroni-prod-117.vmx,3,8,81,dataline-lenovo-raid-10,4,3
New Virtual Machine-118,PoweredOn,/Colocat/virtual_machines,esxi-72-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-local-hdd/New Virtual Machine-118/New Virtual Machine-118.vmx,4,1024,17,Colocat-local-hdd,3,2
ceph-reef-osd-node-119,PowerOff,/Oxygen/virtual_machines,esxi-99-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-lenovo-raid-10/ceph-reef-osd-node-119/ceph-reef-osd-node-119.vmx,4,1024,78,Oxygen-lenovo-raid-10,3,2
Workstation-120,PoweredOn,/Mirea/virtual_machines,esxi-85-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-ceph-icsi-hdd/Workstation-120/Workstation-120.vmx,4,2,59,Mirea-ceph-icsi-hdd,4,3
pfSense-121,PowerOff,/Oxygen/virtual_machines,esxi-90-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-ssd/pfSense-121/pfSense-121.vmx,2,4,33,Oxygen-iscsi-ssd,4,3
ceph-quincy-osd-node-122,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-25-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-ceph-isci-ssh/ceph-quincy-osd-node-122/ceph-quincy-osd-node-122.vmx,4,64,57,e-Style0Telecom-ceph-isci-ssh,3,2
patroni-prod-123,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-83-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-ceph-isci-ssh/patroni-prod-123/patroni-prod-123.vmx,2,256,46,e-Style0Telecom-ceph-isci-ssh,3,2
test-esxi-80-124,PowerOff,/e-Style0Telecom/virtual_machines,esxi-61-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-ceph-isci-ssh/test-esxi-80-124/test-esxi-80-124.vmx,2,2,72,e-Style0Telecom-ceph-isci-ssh,2,1
ceph-quincy-mon-node-125,PoweredOn,/DataPlanet/virtual_machines,esxi-74-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-icsi-hdd/ceph-quincy-mon-node-125/ceph-quincy-mon-node-125.vmx,1,8,60,DataPlanet-ceph-icsi-hdd,3,2
Windows-2019-server126,PowerOff,/Oxygen/virtual_machines,esxi-74-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-ceph-isci-ssh/Windows-2019-server126/Windows-2019-server126.vmx,3,16,57,Oxygen-ceph-isci-ssh,2,1
test-esxi-67-127,PowerOff,/e-Style0Telecom/virtual_machines,esxi-76-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-local-ssd/test-esxi-67-127/test-esxi-67-127.vmx,2,2,38,e-Style0Telecom-local-ssd,4,3
ceph-quincy-osd-node-128,PowerOff,/Mirea/virtual_machines,esxi-11-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-lenovo-raid-10/ceph-quincy-osd-node-128/ceph-quincy-osd-node-128.vmx,1,128,98,Mirea-lenovo-raid-10,4,3
patroni-prod-129,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-2-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-iscsi-hdd/patroni-prod-129/patroni-prod-129.vmx,2,128,31,e-Style0Telecom-iscsi-hdd,3,2
ceph-quincy-osd-node-130,PoweredOn,/M1/virtual_machines,esxi-69-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-isci-ssh/ceph-quincy-osd-node-130/ceph-quincy-osd-node-130.vmx,1,4,49,M1-ceph-isci-ssh,1,0
New Virtual Machine-131,PoweredOn,/dataline/virtual_machines,esxi-96-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-ceph-isci-ssh/New Virtual Machine-131/New Virtual Machine-131.vmx,4,2,92,dataline-ceph-isci-ssh,4,3
New Virtual Machine-132,PowerOff,/Oxygen/virtual_machines,esxi-51-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-ceph-icsi-hdd/New Virtual Machine-132/New Virtual Machine-132.vmx,3,1,82,Oxygen-ceph-icsi-hdd,3,2
Ubuntu-133,PowerOff,/Colocat/virtual_machines,esxi-31-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-iscsi-hdd/Ubuntu-133/Ubuntu-133.vmx,2,64,38,Colocat-iscsi-hdd,2,1
test-esxi-80-134,PowerOff,/DataPlanet/virtual_machines,esxi-82-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-lenovo-raid-10/test-esxi-80-134/test-esxi-80-134.vmx,1,512,96,DataPlanet-lenovo-raid-10,2,1
test-esxi-67-135,PowerOff,/dataline/virtual_machines,esxi-73-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-ceph-isci-ssh/test-esxi-67-135/test-esxi-67-135.vmx,4,2,86,dataline-ceph-isci-ssh,1,0
pfSense-136,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-5-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-ceph-icsi-hdd/pfSense-136/pfSense-136.vmx,2,32,40,e-Style0Telecom-ceph-icsi-hdd,4,3
Nfs-share-137,PowerOff,/M1/virtual_machines,esxi-48-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-icsi-hdd/Nfs-share-137/Nfs-share-137.vmx,2,1024,66,M1-ceph-icsi-hdd,4,3
bastion-138,PowerOff,/Oxygen/virtual_machines,esxi-31-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-hdd/bastion-138/bastion-138.vmx,4,1024,18,Oxygen-iscsi-hdd,1,0
test-esxi-67-139,PowerOff,/dataline/virtual_machines,esxi-78-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-ceph-icsi-hdd/test-esxi-67-139/test-esxi-67-139.vmx,3,32,22,dataline-ceph-icsi-hdd,3,2
Mikrotick-CHR-140,PoweredOn,/Colocat/virtual_machines,esxi-64-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/Mikrotick-CHR-140/Mikrotick-CHR-140.vmx,3,16,69,Colocat-nfs-test-datastore,3,2
patroni-dev-141,PoweredOn,/dataline/virtual_machines,esxi-55-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-lenovo-raid-10/patroni-dev-141/patroni-dev-141.vmx,2,256,35,dataline-lenovo-raid-10,4,3
Workstation-142,PowerOff,/e-Style0Telecom/virtual_machines,esxi-5-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-ceph-icsi-hdd/Workstation-142/Workstation-142.vmx,1,512,39,e-Style0Telecom-ceph-icsi-hdd,3,2
ceph-reef-mon-node-143,PoweredOn,/Colocat/virtual_machines,esxi-73-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-ceph-icsi-hdd/ceph-reef-mon-node-143/ceph-reef-mon-node-143.vmx,3,4,62,Colocat-ceph-icsi-hdd,3,2
New Virtual Machine-144,PoweredOn,/DataPlanet/virtual_machines,esxi-16-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-hdd/New Virtual Machine-144/New Virtual Machine-144.vmx,1,1024,56,DataPlanet-local-hdd,3,2
pfSense-145,PowerOff,/Oxygen/virtual_machines,esxi-49-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-hdd/pfSense-145/pfSense-145.vmx,1,256,30,Oxygen-iscsi-hdd,2,1
ceph-reef-mgmt-node-146,PowerOff,/DataPlanet/virtual_machines,esxi-94-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-ssd/ceph-reef-mgmt-node-146/ceph-reef-mgmt-node-146.vmx,4,512,19,DataPlanet-local-ssd,2,1
ceph-reef-osd-node-147,PoweredOn,/Digital-Media-House/virtual_machines,esxi-52-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-isci-ssh/ceph-reef-osd-node-147/ceph-reef-osd-node-147.vmx,3,64,83,Digital-Media-House-ceph-isci-ssh,2,1
Nfs-share-148,PowerOff,/DataPlanet/virtual_machines,esxi-94-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-hdd/Nfs-share-148/Nfs-share-148.vmx,2,2,70,DataPlanet-local-hdd,3,2
Workstation-149,PoweredOn,/Digital-Media-House/virtual_machines,esxi-89-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-nfs-test-datastore/Workstation-149/Workstation-149.vmx,3,16,45,Digital-Media-House-nfs-test-datastore,1,0
pfSense-150,PowerOff,/Mirea/virtual_machines,esxi-39-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-ceph-isci-ssh/pfSense-150/pfSense-150.vmx,3,32,38,Mirea-ceph-isci-ssh,1,0
patroni-dev-151,PoweredOn,/dataline/virtual_machines,esxi-29-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-ceph-isci-ssh/patroni-dev-151/patroni-dev-151.vmx,1,128,24,dataline-ceph-isci-ssh,1,0
pfSense-152,PoweredOn,/Digital-Media-House/virtual_machines,esxi-58-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-ssd/pfSense-152/pfSense-152.vmx,4,32,65,Digital-Media-House-iscsi-ssd,3,2
Windows-server153,PowerOff,/DataPlanet/virtual_machines,esxi-44-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-iscsi-ssd/Windows-server153/Windows-server153.vmx,3,32,70,DataPlanet-iscsi-ssd,4,3
test-esxi-67-154,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-68-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-local-ssd/test-esxi-67-154/test-esxi-67-154.vmx,3,1,92,e-Style0Telecom-local-ssd,4,3
bastion-155,PowerOff,/M1/virtual_machines,esxi-74-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-isci-ssh/bastion-155/bastion-155.vmx,1,512,48,M1-ceph-isci-ssh,3,2
pfSense-156,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-10-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-local-hdd/pfSense-156/pfSense-156.vmx,2,2,29,e-Style0Telecom-local-hdd,2,1
ceph-reef-mgmt-node-157,PowerOff,/M1/virtual_machines,esxi-86-M1.vsfi.org,M1,/vmfs/volumes/M1-local-ssd/ceph-reef-mgmt-node-157/ceph-reef-mgmt-node-157.vmx,2,1,83,M1-local-ssd,2,1
test-esxi-70-158,PoweredOn,/Oxygen/virtual_machines,esxi-5-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-local-ssd/test-esxi-70-158/test-esxi-70-158.vmx,1,64,81,Oxygen-local-ssd,3,2
bastion-159,PoweredOn,/Mirea/virtual_machines,esxi-100-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-local-hdd/bastion-159/bastion-159.vmx,1,16,25,Mirea-local-hdd,4,3
test-esxi-70-160,PoweredOn,/dataline/virtual_machines,esxi-34-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-iscsi-hdd/test-esxi-70-160/test-esxi-70-160.vmx,4,2,60,dataline-iscsi-hdd,3,2
bastion-161,PoweredOn,/Mirea/virtual_machines,esxi-95-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-lenovo-raid-10/bastion-161/bastion-161.vmx,2,1024,73,Mirea-lenovo-raid-10,3,2
patroni-dev-162,PowerOff,/Digital-Media-House/virtual_machines,esxi-67-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-ssd/patroni-dev-162/patroni-dev-162.vmx,2,8,28,Digital-Media-House-iscsi-ssd,4,3
patroni-test-163,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-67-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-ceph-icsi-hdd/patroni-test-163/patroni-test-163.vmx,4,2,66,e-Style0Telecom-ceph-icsi-hdd,2,1
Windows-10-164,PowerOff,/e-Style0Telecom/virtual_machines,esxi-54-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-iscsi-hdd/Windows-10-164/Windows-10-164.vmx,4,16,88,e-Style0Telecom-iscsi-hdd,2,1
New Virtual Machine-165,PoweredOn,/DataPlanet/virtual_machines,esxi-26-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-iscsi-ssd/New Virtual Machine-165/New Virtual Machine-165.vmx,4,256,41,DataPlanet-iscsi-ssd,1,0
Workstation-166,PoweredOn,/Oxygen/virtual_machines,esxi-25-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-local-ssd/Workstation-166/Workstation-166.vmx,2,8,57,Oxygen-local-ssd,2,1
patroni-test-167,PowerOff,/M1/virtual_machines,esxi-4-M1.vsfi.org,M1,/vmfs/volumes/M1-iscsi-hdd/patroni-test-167/patroni-test-167.vmx,1,2,81,M1-iscsi-hdd,1,0
bastion-168,PoweredOn,/Oxygen/virtual_machines,esxi-22-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-ceph-isci-ssh/bastion-168/bastion-168.vmx,1,256,98,Oxygen-ceph-isci-ssh,4,3
ceph-quincy-mgmt-node-169,PowerOff,/M1/virtual_machines,esxi-57-M1.vsfi.org,M1,/vmfs/volumes/M1-local-hdd/ceph-quincy-mgmt-node-169/ceph-quincy-mgmt-node-169.vmx,3,128,83,M1-local-hdd,4,3
bastion-170,PoweredOn,/Mirea/virtual_machines,esxi-35-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-ceph-icsi-hdd/bastion-170/bastion-170.vmx,2,1024,32,Mirea-ceph-icsi-hdd,2,1
New Virtual Machine-171,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-75-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-iscsi-ssd/New Virtual Machine-171/New Virtual Machine-171.vmx,4,4,61,e-Style0Telecom-iscsi-ssd,1,0
Nfs-share-172,PowerOff,/Colocat/virtual_machines,esxi-10-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-ceph-isci-ssh/Nfs-share-172/Nfs-share-172.vmx,1,1,54,Colocat-ceph-isci-ssh,2,1
ceph-quincy-mgmt-node-173,PoweredOn,/Digital-Media-House/virtual_machines,esxi-80-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-local-ssd/ceph-quincy-mgmt-node-173/ceph-quincy-mgmt-node-173.vmx,2,64,69,Digital-Media-House-local-ssd,4,3
ceph-reef-mgmt-node-174,PoweredOn,/Mirea/virtual_machines,esxi-6-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-ceph-icsi-hdd/ceph-reef-mgmt-node-174/ceph-reef-mgmt-node-174.vmx,4,8,86,Mirea-ceph-icsi-hdd,3,2
ceph-reef-mgmt-node-175,PowerOff,/M1/virtual_machines,esxi-57-M1.vsfi.org,M1,/vmfs/volumes/M1-local-ssd/ceph-reef-mgmt-node-175/ceph-reef-mgmt-node-175.vmx,2,256,32,M1-local-ssd,3,2
ceph-quincy-mon-node-176,PowerOff,/DataPlanet/virtual_machines,esxi-6-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-ssd/ceph-quincy-mon-node-176/ceph-quincy-mon-node-176.vmx,3,16,56,DataPlanet-local-ssd,1,0
bastion-177,PowerOff,/DataPlanet/virtual_machines,esxi-17-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-lenovo-raid-10/bastion-177/bastion-177.vmx,1,4,10,DataPlanet-lenovo-raid-10,2,1
test-esxi-70-178,PowerOff,/Colocat/virtual_machines,esxi-67-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-local-ssd/test-esxi-70-178/test-esxi-70-178.vmx,1,32,59,Colocat-local-ssd,1,0
pfSense-179,PowerOff,/Digital-Media-House/virtual_machines,esxi-46-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-lenovo-raid-10/pfSense-179/pfSense-179.vmx,2,256,41,Digital-Media-House-lenovo-raid-10,2,1
Mikrotick-CHR-180,PoweredOn,/Mirea/virtual_machines,esxi-39-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-nfs-test-datastore/Mikrotick-CHR-180/Mikrotick-CHR-180.vmx,3,256,62,Mirea-nfs-test-datastore,2,1
ceph-reef-mgmt-node-181,PowerOff,/Mirea/virtual_machines,esxi-10-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-local-ssd/ceph-reef-mgmt-node-181/ceph-reef-mgmt-node-181.vmx,4,16,43,Mirea-local-ssd,2,1
test-esxi-80-182,PowerOff,/Digital-Media-House/virtual_machines,esxi-96-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-icsi-hdd/test-esxi-80-182/test-esxi-80-182.vmx,1,8,87,Digital-Media-House-ceph-icsi-hdd,2,1
Ubuntu-183,PoweredOn,/Mirea/virtual_machines,esxi-69-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-nfs-test-datastore/Ubuntu-183/Ubuntu-183.vmx,2,512,93,Mirea-nfs-test-datastore,2,1
ceph-quincy-mon-node-184,PowerOff,/e-Style0Telecom/virtual_machines,esxi-95-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-lenovo-raid-10/ceph-quincy-mon-node-184/ceph-quincy-mon-node-184.vmx,4,1,11,e-Style0Telecom-lenovo-raid-10,1,0
ceph-quincy-mon-node-185,PoweredOn,/DataPlanet/virtual_machines,esxi-17-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-isci-ssh/ceph-quincy-mon-node-185/ceph-quincy-mon-node-185.vmx,3,2,39,DataPlanet-ceph-isci-ssh,2,1
ceph-reef-mgmt-node-186,PowerOff,/e-Style0Telecom/virtual_machines,esxi-80-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-iscsi-hdd/ceph-reef-mgmt-node-186/ceph-reef-mgmt-node-186.vmx,2,1024,73,e-Style0Telecom-iscsi-hdd,2,1
ceph-reef-osd-node-187,PoweredOn,/Digital-Media-House/virtual_machines,esxi-16-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-local-hdd/ceph-reef-osd-node-187/ceph-reef-osd-node-187.vmx,2,256,86,Digital-Media-House-local-hdd,3,2
ceph-reef-mgmt-node-188,PoweredOn,/dataline/virtual_machines,esxi-15-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-lenovo-raid-10/ceph-reef-mgmt-node-188/ceph-reef-mgmt-node-188.vmx,4,64,85,dataline-lenovo-raid-10,2,1
patroni-test-189,PoweredOn,/Digital-Media-House/virtual_machines,esxi-65-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-isci-ssh/patroni-test-189/patroni-test-189.vmx,2,512,42,Digital-Media-House-ceph-isci-ssh,2,1
patroni-test-190,PowerOff,/Oxygen/virtual_machines,esxi-22-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-ceph-icsi-hdd/patroni-test-190/patroni-test-190.vmx,2,16,98,Oxygen-ceph-icsi-hdd,1,0
pfSense-191,PoweredOn,/M1/virtual_machines,esxi-23-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-isci-ssh/pfSense-191/pfSense-191.vmx,1,16,79,M1-ceph-isci-ssh,1,0
Nfs-share-192,PoweredOn,/Oxygen/virtual_machines,esxi-77-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-nfs-test-datastore/Nfs-share-192/Nfs-share-192.vmx,1,512,55,Oxygen-nfs-test-datastore,1,0
test-esxi-67-193,PowerOff,/Oxygen/virtual_machines,esxi-90-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-local-hdd/test-esxi-67-193/test-esxi-67-193.vmx,1,16,45,Oxygen-local-hdd,1,0
test-esxi-67-194,PowerOff,/Colocat/virtual_machines,esxi-9-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-local-ssd/test-esxi-67-194/test-esxi-67-194.vmx,2,1024,100,Colocat-local-ssd,3,2
Ubuntu-195,PoweredOn,/Oxygen/virtual_machines,esxi-65-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-lenovo-raid-10/Ubuntu-195/Ubuntu-195.vmx,4,128,100,Oxygen-lenovo-raid-10,4,3
patroni-dev-196,PoweredOn,/dataline/virtual_machines,esxi-54-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-nfs-test-datastore/patroni-dev-196/patroni-dev-196.vmx,3,1,42,dataline-nfs-test-datastore,1,0
Windows-server197,PowerOff,/DataPlanet/virtual_machines,esxi-81-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-icsi-hdd/Windows-server197/Windows-server197.vmx,1,16,99,DataPlanet-ceph-icsi-hdd,1,0
Nfs-share-198,PoweredOn,/Colocat/virtual_machines,esxi-30-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/Nfs-share-198/Nfs-share-198.vmx,3,32,61,Colocat-nfs-test-datastore,3,2
New Virtual Machine-199,PowerOff,/e-Style0Telecom/virtual_machines,esxi-90-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-nfs-test-datastore/New Virtual Machine-199/New Virtual Machine-199.vmx,4,2,66,e-Style0Telecom-nfs-test-datastore,3,2
Windows-server200,PowerOff,/Digital-Media-House/virtual_machines,esxi-11-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-ssd/Windows-server200/Windows-server200.vmx,2,256,100,Digital-Media-House-iscsi-ssd,4,3
Workstation-201,PowerOff,/DataPlanet/virtual_machines,esxi-72-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-iscsi-ssd/Workstation-201/Workstation-201.vmx,4,128,33,DataPlanet-iscsi-ssd,3,2
Windows-server202,PoweredOn,/dataline/virtual_machines,esxi-57-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-iscsi-hdd/Windows-server202/Windows-server202.vmx,1,64,24,dataline-iscsi-hdd,4,3
bastion-203,PoweredOn,/Digital-Media-House/virtual_machines,esxi-3-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-ssd/bastion-203/bastion-203.vmx,4,128,78,Digital-Media-House-iscsi-ssd,1,0
patroni-dev-204,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-29-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-ceph-icsi-hdd/patroni-dev-204/patroni-dev-204.vmx,4,512,33,e-Style0Telecom-ceph-icsi-hdd,2,1
Workstation-205,PoweredOn,/Digital-Media-House/virtual_machines,esxi-38-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-nfs-test-datastore/Workstation-205/Workstation-205.vmx,3,512,16,Digital-Media-House-nfs-test-datastore,2,1
ceph-reef-osd-node-206,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-3-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-nfs-test-datastore/ceph-reef-osd-node-206/ceph-reef-osd-node-206.vmx,4,256,77,e-Style0Telecom-nfs-test-datastore,2,1
New Virtual Machine-207,PowerOff,/M1/virtual_machines,esxi-58-M1.vsfi.org,M1,/vmfs/volumes/M1-lenovo-raid-10/New Virtual Machine-207/New Virtual Machine-207.vmx,1,64,73,M1-lenovo-raid-10,2,1
